coin,fundingRate,premium,time
ALT,-1.88697e-05,-0.0006509573,1777726800017
ZETA,1.25e-05,-0.000255979,1777726800017
DYM,1.25e-05,-0.0001128398,1777726800017
MAVIA,0.0011021018,0.0093168147,1777726800017
W,8.3803e-06,-0.0004329574,1777726800017
PANDORA,0.0,0.0,1777726800017
STRK,1.25e-05,-0.000303879,1777726800017
PIXEL,0.0,0.0,1777726800017
AI,0.0,0.0,1777726800017
TAO,1.25e-05,1.46661e-05,1777726800017
AR,1.25e-05,-2.19415e-05,1777726800017
MYRO,0.0,0.0,1777726800017
kFLOKI,1.25e-05,-0.0001676713,1777726800017
BOME,1.25e-05,-1.32225e-05,1777726800017
ETHFI,1.25e-05,0.0,1777726800017
ENA,1.25e-05,-0.0002026131,1777726800017
MNT,3.1087e-05,0.0007486957,1777726800017
TNSR,1.25e-05,-0.000121352,1777726800017
SAGA,1.25e-05,0.0005338319,1777726800017
MERL,-4.67788e-05,-0.0008742304,1777726800017
HBAR,1.25e-05,-0.0003799266,1777726800017
POPCAT,1.25e-05,-8.131e-07,1777726800017
OMNI,0.0,0.0,1777726800017
EIGEN,1.25e-05,-0.0002672478,1777726800017
REZ,1.25e-05,1.10004e-05,1777726800017
NOT,1.25e-05,-3.22443e-05,1777726800017
TURBO,2.5085e-06,-0.0004799322,1777726800017
BRETT,1.25e-05,-0.0001671441,1777726800017
IO,1.25e-05,-9.7367e-06,1777726800017
ZK,1.25e-05,-2.30482e-05,1777726800017
BLAST,1.25e-05,0.0,1777726800017
LISTA,0.0,0.0,1777726800017
MEW,1.25e-05,0.0,1777726800017
RENDER,-4.0007e-06,-0.0005320057,1777726800017
kDOGS,0.0,0.0,1777726800017
POL,1.25e-05,-0.0001318157,1777726800017
CATI,0.0,0.0,1777726800017
CELO,1.25e-05,-0.0003181505,1777726800017
HMSTR,1.25e-05,4.56871e-05,1777726800017
SCR,-1.25402e-05,-0.0006003216,1777726800017
NEIROETH,0.0,0.0,1777726800017
kNEIRO,-4.8782e-06,-0.0005390259,1777726800017
GOAT,2.08844e-05,0.000667075,1777726800017
MOODENG,1.25e-05,-7.2409e-06,1777726800017
GRASS,1.25e-05,-1.1658e-06,1777726800017
PURR,1.25e-05,0.0,1777726800017
PNUT,8.9773e-06,-0.0004281817,1777726800017
XLM,8.0927e-06,-0.0004352584,1777726800017
CHILLGUY,1.25e-05,-2.6211e-05,1777726800017
SAND,-2.48797e-05,-0.0006990378,1777726800017
IOTA,1.25e-05,-6.5321e-06,1777726800017
ALGO,1.25e-05,-5.8902e-06,1777726800017
HYPE,1.25e-05,-9.55428e-05,1777726800017
ME,1.25e-05,-4.48611e-05,1777726800017
MOVE,1.25e-05,-3.11796e-05,1777726800017
VIRTUAL,1.25e-05,-2.95141e-05,1777726800017
PENGU,1.25e-05,-0.0001506296,1777726800017
USUAL,1.25e-05,-1.9577e-05,1777726800017
FARTCOIN,1.25e-05,0.000128709,1777726800017
AI16Z,0.0,0.0,1777726800017
AIXBT,1.25e-05,-4.25235e-05,1777726800017
ZEREBRO,0.0007486177,0.0064889416,1777726800017
BIO,-1.73159e-05,-0.0006385269,1777726800017
GRIFFAIN,1.25e-05,-0.0002288765,1777726800017
SPX,1.25e-05,-0.0001092537,1777726800017
S,1.25e-05,-0.0002323419,1777726800017
MORPHO,1.25e-05,-0.0001907435,1777726800017
TRUMP,-6.08402e-05,-0.000986722,1777726800017
MELANIA,1.25e-05,-0.0002488774,1777726800017
ANIME,1.25e-05,-8.3469e-05,1777726800017
VINE,1.25e-05,2.57425e-05,1777726800017
VVV,1.25e-05,-0.0001289697,1777726800017
JELLY,0.0,0.0,1777726800017
BERA,-4.25004e-05,-0.0008400031,1777726800017
TST,-5.53925e-05,-0.0009431399,1777726800017
LAYER,1.25e-05,-0.0001488469,1777726800017
IP,1.25e-05,-1.224e-06,1777726800017
OM,0.0,0.0,1777726800017
KAITO,-2.82492e-05,-0.0007259932,1777726800017
NIL,1.25e-05,-6.43023e-05,1777726800017
PAXG,1.25e-05,-0.0002342664,1777726800017
PROMPT,9.54144e-05,0.0012633154,1777726800017
BABY,1.25e-05,-0.0001820273,1777726800017
WCT,1.25e-05,-0.0002581348,1777726800017
HYPER,1.25e-05,-0.000120204,1777726800017
ZORA,1.25e-05,-6.46471e-05,1777726800017
INIT,-2.02592e-05,-0.0006620733,1777726800017
DOOD,1.25e-05,0.0,1777726800017
LAUNCHCOIN,0.0,0.0,1777726800017
NXPC,1.25e-05,1.7177e-06,1777726800017
SOPH,1.25e-05,-0.0002374368,1777726800017
RESOLV,1.25e-05,-1.05262e-05,1777726800017
SYRUP,1.25e-05,6.6616e-06,1777726800017
PUMP,1.25e-05,-0.0001104186,1777726800017
PROVE,1.25e-05,-0.0001694307,1777726800017
YZY,1.25e-05,3.39588e-05,1777726800017
XPL,1.25e-05,-0.0001105218,1777726800017
WLFI,-1.26959e-05,-0.0006015674,1777726800017
LINEA,1.25e-05,3.3492e-05,1777726800017
SKY,1.25e-05,-0.0001386656,1777726800017
ASTER,1.25e-05,2.72935e-05,1777726800017
AVNT,1.25e-05,-5.81735e-05,1777726800017
STBL,3.03293e-05,0.0007426342,1777726800017
0G,1.25e-05,-0.0003130136,1777726800017
HEMI,1.25e-05,4.83789e-05,1777726800017
APEX,1.25e-05,0.0,1777726800017
2Z,-4.9e-09,-0.0005000392,1777726800017
ZEC,1.25e-05,1.27372e-05,1777726800017
MON,-1.89089e-05,-0.0006512713,1777726800017
MET,1.25e-05,-3.5116e-06,1777726800017
MEGA,1.25e-05,0.000276114,1777726800017
CC,1.25e-05,1.209e-07,1777726800017
ICP,-8.55248e-05,-0.0011841981,1777726800017
AERO,1.25e-05,5.9359e-06,1777726800017
STABLE,-0.0001154301,-0.0014234411,1777726800017
FOGO,1.25e-05,-6.07655e-05,1777726800017
LIT,1.25e-05,-4.45594e-05,1777726800017
XMR,6.348e-05,0.0010078403,1777726800017
AXS,1.25e-05,-6.58017e-05,1777726800017
DASH,1.25e-05,-1.3402e-06,1777726800017
SKR,1.25e-05,-1.7798e-06,1777726800017
AZTEC,1.25e-05,-1.69551e-05,1777726800017
CHIP,-3.49203e-05,-0.0007793623,1777726800017
BTC,6.827e-07,-0.0004945385,1777730400025
ETH,1.05324e-05,-0.0004157407,1777730400025
ATOM,-1.23141e-05,-0.0005985126,1777730400025
MATIC,0.0,0.0,1777730400025
DYDX,1.25e-05,-1.0496e-06,1777730400025
SOL,5.3455e-06,-0.0004572359,1777730400025
AVAX,1.25e-05,5.838e-06,1777730400025
BNB,1.25e-05,-0.0003973418,1777730400025
APE,-2.05957e-05,-0.0006647655,1777730400025
OP,-1.11579e-05,-0.0005892633,1777730400025
LTC,-5.5532e-06,-0.0005444252,1777730400025
ARB,-3.9943e-06,-0.0005319543,1777730400025
DOGE,1.25e-05,-0.0001230112,1777730400025
INJ,1.25e-05,-0.0003447746,1777730400025
SUI,8.201e-07,-0.0004934394,1777730400025
kPEPE,1.25e-05,-4.31086e-05,1777730400025
CRV,1.25e-05,-0.0003616724,1777730400025
LDO,1.25e-05,-3.339e-07,1777730400025
LINK,-1.966e-07,-0.000501573,1777730400025
STX,2.0476e-06,-0.000483619,1777730400025
RNDR,0.0,0.0,1777730400025
CFX,1.25e-05,-2.8031e-06,1777730400025
FTM,0.0,0.0,1777730400025
GMX,1.25e-05,-1.28865e-05,1777730400025
SNX,5.0103e-06,-0.0004599178,1777730400025
XRP,1.6573e-06,-0.0004867418,1777730400025
BCH,7.2612e-06,-0.0004419102,1777730400025
APT,-7.502e-07,-0.0005060016,1777730400025
AAVE,1.25e-05,0.0004079883,1777730400025
COMP,-7.90012e-05,-0.0011320096,1777730400025
MKR,0.0,0.0,1777730400025
WLD,-0.0001063079,-0.0013504633,1777730400025
FXS,0.0,0.0,1777730400025
HPOS,0.0,0.0,1777730400025
RLB,0.0,0.0,1777730400025
UNIBOT,0.0,0.0,1777730400025
YGG,-1.37993e-05,-0.0006103946,1777730400025
TRX,1.25e-05,-1.53754e-05,1777730400025
kSHIB,1.25e-05,-0.0003074339,1777730400025
UNI,1.25e-05,-3.6781e-06,1777730400025
SEI,-1.30111e-05,-0.0006040889,1777730400025
RUNE,1.25e-05,-4.5567e-05,1777730400025
OX,0.0,0.0,1777730400025
FRIEND,0.0,0.0,1777730400025
SHIA,0.0,0.0,1777730400025
CYBER,0.0,0.0,1777730400025
ZRO,1.25e-05,-4.9991e-05,1777730400025
BLZ,0.0,0.0,1777730400025
DOT,1.25e-05,-0.0003333035,1777730400025
BANANA,1.25e-05,-0.0002030835,1777730400025
TRB,1.25e-05,-0.0001231594,1777730400025
FTT,1.25e-05,-3.3199e-06,1777730400025
LOOM,0.0,0.0,1777730400025
OGN,0.0,0.0,1777730400025
RDNT,0.0,0.0,1777730400025
ARK,-2.09174e-05,-0.0006673394,1777730400025
BNT,0.0,0.0,1777730400025
CANTO,0.0,0.0,1777730400025
REQ,0.0,0.0,1777730400025
BIGTIME,6.254e-07,-0.0004949966,1777730400025
KAS,1.25e-05,0.0,1777730400025
ORBS,0.0,0.0,1777730400025
BLUR,1.25e-05,-8.91081e-05,1777730400025
TIA,8.7344e-06,-0.0004301248,1777730400025
BSV,1.25e-05,0.0,1777730400025
ADA,3.2343e-06,-0.0004741253,1777730400025
TON,-1.3319e-05,-0.0006065522,1777730400025
MINA,-1.59759e-05,-0.000627807,1777730400025
POLYX,1.25e-05,-4.68131e-05,1777730400025
GAS,5.254e-06,-0.0004579678,1777730400025
PENDLE,1.25e-05,-1.01979e-05,1777730400025
STG,0.0,0.0,1777730400025
FET,1.10595e-05,-0.0004115239,1777730400025
STRAX,0.0,0.0,1777730400025
NEAR,5.3662e-06,-0.0004570706,1777730400025
MEME,1.25e-05,-2.94291e-05,1777730400025
ORDI,1.25e-05,-0.0001261145,1777730400025
BADGER,0.0,0.0,1777730400025
NEO,-1.04634e-05,-0.0005837074,1777730400025
ZEN,1.25e-05,-0.0003639027,1777730400025
FIL,1.25e-05,-8.16962e-05,1777730400025
PYTH,1.25e-05,-0.0003534048,1777730400025
SUSHI,-1.6291e-06,-0.0005130329,1777730400025
ILV,0.0,0.0,1777730400025
IMX,-1.36523e-05,-0.0006092186,1777730400025
kBONK,1.25e-05,-0.0001137606,1777730400025
GMT,1.25e-05,-9.2898e-05,1777730400025
SUPER,1.25e-05,-0.0002807864,1777730400025
USTC,-8.34601e-05,-0.0011676811,1777730400025
NFTI,0.0,0.0,1777730400025
JUP,1.25e-05,-0.0001811033,1777730400025
kLUNC,-2.49738e-05,-0.0006997905,1777730400025
RSR,1.25e-05,-6.43031e-05,1777730400025
GALA,-1.5695e-06,-0.000512556,1777730400025
JTO,-1.02599e-05,-0.0005820795,1777730400025
NTRN,0.0,0.0,1777730400025
ACE,1.25e-05,-0.0001202443,1777730400025
MAV,1.25e-05,-4.70184e-05,1777730400025
WIF,1.25e-05,5.04124e-05,1777730400025
CAKE,-2.741e-07,-0.0005021929,1777730400025
PEOPLE,1.25e-05,-0.000335849,1777730400025
ENS,1.25e-05,1.10036e-05,1777730400025
ETC,1.25e-05,-6.341e-06,1777730400025
XAI,-2.93787e-05,-0.0007350295,1777730400025
MANTA,-3.15654e-05,-0.000752523,1777730400025
UMA,1.25e-05,-8.3965e-05,1777730400025
ONDO,1.25e-05,3.498e-06,1777730400025
ALT,-2.1162e-06,-0.00051693,1777730400025
ZETA,1.25e-05,-0.0002408166,1777730400025
DYM,1.25e-05,-0.0002627178,1777730400025
MAVIA,0.0011645838,0.0098166705,1777730400025
W,-6.9419e-06,-0.0005555352,1777730400025
PANDORA,0.0,0.0,1777730400025
STRK,1.25e-05,-0.0002482818,1777730400025
PIXEL,0.0,0.0,1777730400025
AI,0.0,0.0,1777730400025
TAO,1.25e-05,-8.623e-06,1777730400025
AR,1.25e-05,-8.56423e-05,1777730400025
MYRO,0.0,0.0,1777730400025
kFLOKI,1.25e-05,-0.0001315182,1777730400025
BOME,1.25e-05,-2.09842e-05,1777730400025
ETHFI,1.25e-05,1.651e-06,1777730400025
ENA,1.25e-05,-0.0001686758,1777730400025
MNT,2.06492e-05,0.0006651939,1777730400025
TNSR,1.25e-05,-2.1339e-05,1777730400025
SAGA,2.57153e-05,0.0007057226,1777730400025
MERL,-2.52911e-05,-0.0007023289,1777730400025
HBAR,1.25e-05,-0.0003844816,1777730400025
POPCAT,1.25e-05,-6.224e-07,1777730400025
OMNI,0.0,0.0,1777730400025
EIGEN,1.25e-05,-0.0002928718,1777730400025
REZ,1.25e-05,0.0001083821,1777730400025
NOT,1.25e-05,-9.30607e-05,1777730400025
TURBO,8.154e-06,-0.0004347678,1777730400025
BRETT,1.25e-05,-0.0001363906,1777730400025
IO,1.25e-05,-9.2754e-06,1777730400025
ZK,1.25e-05,-2.5035e-06,1777730400025
BLAST,1.25e-05,0.0,1777730400025
LISTA,0.0,0.0,1777730400025
MEW,1.25e-05,0.0,1777730400025
RENDER,-5.8647e-06,-0.0005469173,1777730400025
kDOGS,0.0,0.0,1777730400025
POL,1.25e-05,-0.0002243253,1777730400025
CATI,0.0,0.0,1777730400025
CELO,1.25e-05,-0.0002701608,1777730400025
HMSTR,1.25e-05,0.0,1777730400025
SCR,-2.7201e-06,-0.0005217609,1777730400025
NEIROETH,0.0,0.0,1777730400025
kNEIRO,3.0775e-06,-0.0004753799,1777730400025
GOAT,8.62398e-05,0.0011899183,1777730400025
MOODENG,1.25e-05,-4.539e-07,1777730400025
GRASS,1.25e-05,-1.0309e-06,1777730400025
PURR,1.25e-05,0.0,1777730400025
PNUT,7.0806e-06,-0.0004433554,1777730400025
XLM,1.03588e-05,-0.0004171293,1777730400025
CHILLGUY,1.25e-05,-2.51013e-05,1777730400025
SAND,-2.29128e-05,-0.0006833024,1777730400025
IOTA,1.25e-05,-1.17432e-05,1777730400025
ALGO,1.25e-05,-1.26252e-05,1777730400025
HYPE,1.25e-05,-6.32271e-05,1777730400025
ME,1.25e-05,-6.90523e-05,1777730400025
MOVE,5.6219e-06,-0.0004550245,1777730400025
VIRTUAL,1.25e-05,-7.66222e-05,1777730400025
PENGU,1.25e-05,-0.0002167111,1777730400025
USUAL,1.25e-05,-2.13269e-05,1777730400025
FARTCOIN,1.25e-05,0.0004079198,1777730400025
AI16Z,0.0,0.0,1777730400025
AIXBT,1.25e-05,-0.0001265229,1777730400025
ZEREBRO,0.0009096628,0.0077773026,1777730400025
BIO,-7.6994e-06,-0.0005615948,1777730400025
GRIFFAIN,1.25e-05,-0.0002439439,1777730400025
SPX,1.25e-05,-7.8741e-06,1777730400025
S,4.6636e-06,-0.000462691,1777730400025
MORPHO,1.25e-05,-0.0001869059,1777730400025
TRUMP,-7.87685e-05,-0.0011301479,1777730400025
MELANIA,1.25e-05,-2.49912e-05,1777730400025
ANIME,1.25e-05,-7.76908e-05,1777730400025
VINE,1.25e-05,8.81081e-05,1777730400025
VVV,1.25e-05,-8.91241e-05,1777730400025
JELLY,0.0,0.0,1777730400025
BERA,-4.0558e-05,-0.0008244638,1777730400025
TST,-2.87336e-05,-0.0007298684,1777730400025
LAYER,1.25e-05,-4.763e-05,1777730400025
IP,1.25e-05,-9.402e-07,1777730400025
OM,0.0,0.0,1777730400025
KAITO,-4.93195e-05,-0.0008945561,1777730400025
NIL,1.25e-05,-3.75077e-05,1777730400025
PAXG,1.25e-05,-0.0002922508,1777730400025
PROMPT,9.08829e-05,0.0012270629,1777730400025
BABY,1.25e-05,-8.8627e-06,1777730400025
WCT,5.5885e-06,-0.0004552922,1777730400025
HYPER,1.25e-05,-0.0001370687,1777730400025
ZORA,1.25e-05,-2.77653e-05,1777730400025
INIT,-2.84005e-05,-0.0007272042,1777730400025
DOOD,1.25e-05,0.0,1777730400025
LAUNCHCOIN,0.0,0.0,1777730400025
NXPC,1.25e-05,1.071e-06,1777730400025
SOPH,1.25e-05,-0.000329143,1777730400025
RESOLV,1.25e-05,-2.45945e-05,1777730400025
SYRUP,1.25e-05,4.8906e-05,1777730400025
PUMP,1.25e-05,-0.0001257087,1777730400025
PROVE,1.25e-05,-9.2235e-05,1777730400025
YZY,1.25e-05,0.0001296891,1777730400025
XPL,1.25e-05,-0.0001074739,1777730400025
WLFI,-5.07138e-05,-0.0009057102,1777730400025
LINEA,1.25e-05,9.7055e-06,1777730400025
SKY,1.25e-05,-8.94745e-05,1777730400025
ASTER,1.25e-05,7.09944e-05,1777730400025
AVNT,1.25e-05,-7.56176e-05,1777730400025
STBL,0.0002307788,0.0023462303,1777730400025
0G,-3.4217e-06,-0.0005273739,1777730400025
HEMI,1.25e-05,7.51802e-05,1777730400025
APEX,1.25e-05,-4.157e-07,1777730400025
2Z,3.9706e-06,-0.0004682355,1777730400025
ZEC,1.25e-05,4.08853e-05,1777730400025
MON,-3.8905e-06,-0.0005311239,1777730400025
MET,1.25e-05,-2.10155e-05,1777730400025
MEGA,1.25e-05,0.0001212485,1777730400025
CC,1.25e-05,1.9821e-06,1777730400025
ICP,-0.0001046837,-0.0013374696,1777730400025
AERO,1.25e-05,7.4882e-06,1777730400025
STABLE,-0.0001602963,-0.0017823708,1777730400025
FOGO,1.25e-05,-9.51e-07,1777730400025
LIT,1.25e-05,-7.38242e-05,1777730400025
XMR,1.52523e-05,0.0006220182,1777730400025
AXS,1.25e-05,-8.54466e-05,1777730400025
DASH,1.25e-05,4.41e-07,1777730400025
SKR,1.25e-05,-4.246e-07,1777730400025
AZTEC,1.25e-05,-6.94586e-05,1777730400025
CHIP,-2.33234e-05,-0.0006865874,1777730400025
BTC,-3.889e-06,-0.0005311123,1777734000021
ETH,6.4732e-06,-0.000448214,1777734000021
ATOM,1.25e-05,-0.0003849089,1777734000021
MATIC,0.0,0.0,1777734000021
DYDX,1.25e-05,-5.1914e-06,1777734000021
SOL,9.3991e-06,-0.0004248073,1777734000021
AVAX,1.25e-05,0.0001109579,1777734000021
BNB,1.25e-05,-0.0003997317,1777734000021
APE,-1.04718e-05,-0.0005837742,1777734000021
OP,-5.4092e-06,-0.0005432736,1777734000021
LTC,5.9801e-06,-0.0004521589,1777734000021
ARB,7.3476e-06,-0.0004412191,1777734000021
DOGE,1.25e-05,-2.52076e-05,1777734000021
INJ,1.25e-05,-0.0003562453,1777734000021
SUI,-3.60309e-05,-0.0007882471,1777734000021
kPEPE,1.25e-05,1.65381e-05,1777734000021
CRV,1.25e-05,-6.42243e-05,1777734000021
LDO,1.25e-05,-4.56e-06,1777734000021
LINK,1.25e-05,-0.0003838211,1777734000021
STX,-1.66104e-05,-0.0006328832,1777734000021
RNDR,0.0,0.0,1777734000021
CFX,1.25e-05,1.9958e-06,1777734000021
FTM,0.0,0.0,1777734000021
GMX,1.25e-05,-1.87847e-05,1777734000021
SNX,1.25e-05,-0.0002409332,1777734000021
XRP,4.214e-07,-0.0004966287,1777734000021
BCH,5.2421e-06,-0.0004580628,1777734000021
APT,-1.65244e-05,-0.000632195,1777734000021
AAVE,1.25e-05,0.0004876092,1777734000021
COMP,-8.30571e-05,-0.0011644571,1777734000021
MKR,0.0,0.0,1777734000021
WLD,-8.15217e-05,-0.0011521733,1777734000021
FXS,0.0,0.0,1777734000021
HPOS,0.0,0.0,1777734000021
RLB,0.0,0.0,1777734000021
UNIBOT,0.0,0.0,1777734000021
YGG,-1.27378e-05,-0.0006019025,1777734000021
TRX,1.25e-05,-8.2775e-06,1777734000021
kSHIB,1.25e-05,-0.000282814,1777734000021
UNI,1.25e-05,-7.3186e-06,1777734000021
SEI,-8.0825e-06,-0.0005646601,1777734000021
RUNE,1.25e-05,-1.31655e-05,1777734000021
OX,0.0,0.0,1777734000021
FRIEND,0.0,0.0,1777734000021
SHIA,0.0,0.0,1777734000021
CYBER,0.0,0.0,1777734000021
ZRO,1.25e-05,-6.9109e-06,1777734000021
BLZ,0.0,0.0,1777734000021
DOT,1.25e-05,-0.0003846253,1777734000021
BANANA,1.25e-05,-5.98069e-05,1777734000021
TRB,1.25e-05,-0.0001172245,1777734000021
FTT,1.25e-05,0.0,1777734000021
LOOM,0.0,0.0,1777734000021
OGN,0.0,0.0,1777734000021
RDNT,0.0,0.0,1777734000021
ARK,1.25e-05,-0.0003945564,1777734000021
BNT,0.0,0.0,1777734000021
CANTO,0.0,0.0,1777734000021
REQ,0.0,0.0,1777734000021
BIGTIME,-1.34383e-05,-0.0006075061,1777734000021
KAS,1.25e-05,-7.682e-07,1777734000021
ORBS,0.0,0.0,1777734000021
BLUR,1.25e-05,-8.37299e-05,1777734000021
TIA,-7.813e-07,-0.0005062507,1777734000021
BSV,1.25e-05,2.72e-07,1777734000021
ADA,1.25e-05,-0.0003334797,1777734000021
TON,2.739e-07,-0.0004978085,1777734000021
MINA,1.25e-05,-0.0002617442,1777734000021
POLYX,1.25e-05,-0.0002354218,1777734000021
GAS,1.25e-05,-2.15422e-05,1777734000021
PENDLE,1.25e-05,2.79258e-05,1777734000021
STG,0.0,0.0,1777734000021
FET,1.25e-05,-0.0002756575,1777734000021
STRAX,0.0,0.0,1777734000021
NEAR,1.25e-05,-0.0003579508,1777734000021
MEME,1.25e-05,-0.000215207,1777734000021
ORDI,1.25e-05,-0.0002295943,1777734000021
BADGER,0.0,0.0,1777734000021
NEO,-1.46175e-05,-0.0006169398,1777734000021
ZEN,7.9598e-06,-0.0004363217,1777734000021
FIL,1.25e-05,-0.0001112816,1777734000021
PYTH,1.25e-05,-0.000293082,1777734000021
SUSHI,1.25e-05,-0.0002913848,1777734000021
ILV,0.0,0.0,1777734000021
IMX,-1.12512e-05,-0.0005900093,1777734000021
kBONK,1.25e-05,-4.30404e-05,1777734000021
GMT,1.25e-05,-7.65749e-05,1777734000021
SUPER,1.25e-05,0.0,1777734000021
USTC,1.25e-05,-0.0001949517,1777734000021
NFTI,0.0,0.0,1777734000021
JUP,1.25e-05,-0.0001708089,1777734000021
kLUNC,1.25e-05,-0.0002584213,1777734000021
RSR,1.25e-05,-7.8285e-06,1777734000021
GALA,-2.37938e-05,-0.0006903505,1777734000021
JTO,-6.8671e-06,-0.0005549368,1777734000021
NTRN,0.0,0.0,1777734000021
ACE,1.25e-05,-0.0001238246,1777734000021
MAV,1.25e-05,-0.0001712569,1777734000021
WIF,1.25e-05,-4.2325e-05,1777734000021
CAKE,-1.09564e-05,-0.0005876512,1777734000021
PEOPLE,1.25e-05,-0.000156239,1777734000021
ENS,1.25e-05,1.07016e-05,1777734000021
ETC,1.25e-05,-9.6693e-06,1777734000021
XAI,-3.32264e-05,-0.0007658114,1777734000021
MANTA,1.16155e-05,-0.0004070762,1777734000021
UMA,1.25e-05,-5.94096e-05,1777734000021
ONDO,1.25e-05,4.39265e-05,1777734000021
ALT,-2.93408e-05,-0.0007347262,1777734000021
ZETA,1.25e-05,-0.0002212935,1777734000021
DYM,1.25e-05,-0.0003816409,1777734000021
MAVIA,0.0011105251,0.009384201,1777734000021
W,-4.4398e-06,-0.0005355181,1777734000021
PANDORA,0.0,0.0,1777734000021
STRK,1.25e-05,-0.0002169344,1777734000021
PIXEL,0.0,0.0,1777734000021
AI,0.0,0.0,1777734000021
TAO,1.25e-05,-3.0676e-05,1777734000021
AR,1.25e-05,-7.29479e-05,1777734000021
MYRO,0.0,0.0,1777734000021
kFLOKI,1.25e-05,-0.0001308326,1777734000021
BOME,1.25e-05,-4.37877e-05,1777734000021
ETHFI,1.25e-05,6.7528e-06,1777734000021
ENA,1.25e-05,-6.41763e-05,1777734000021
MNT,3.35561e-05,0.0007684491,1777734000021
TNSR,1.25e-05,-3.09968e-05,1777734000021
SAGA,1.25e-05,0.0003515102,1777734000021
MERL,-3.71261e-05,-0.000797009,1777734000021
HBAR,1.25e-05,-0.000342811,1777734000021
POPCAT,1.25e-05,-4.748e-07,1777734000021
OMNI,0.0,0.0,1777734000021
EIGEN,1.25e-05,-0.000150101,1777734000021
REZ,1.25e-05,-0.0001222521,1777734000021
NOT,1.25e-05,-0.0002288173,1777734000021
TURBO,1.25e-05,-0.0002805114,1777734000021
BRETT,1.25e-05,-5.45204e-05,1777734000021
IO,1.25e-05,-1.51027e-05,1777734000021
ZK,1.25e-05,-1.6744e-06,1777734000021
BLAST,1.25e-05,-0.000120651,1777734000021
LISTA,0.0,0.0,1777734000021
MEW,1.25e-05,0.0,1777734000021
RENDER,-6.964e-06,-0.0005557124,1777734000021
kDOGS,0.0,0.0,1777734000021
POL,1.25e-05,-9.82749e-05,1777734000021
CATI,0.0,0.0,1777734000021
CELO,1.25e-05,-0.0002123194,1777734000021
HMSTR,1.25e-05,0.0,1777734000021
SCR,-2.29615e-05,-0.0006836922,1777734000021
NEIROETH,0.0,0.0,1777734000021
kNEIRO,1.25e-05,-0.0003541291,1777734000021
GOAT,8.84975e-05,0.0012079797,1777734000021
MOODENG,1.25e-05,1.0401e-05,1777734000021
GRASS,1.25e-05,0.0,1777734000021
PURR,1.25e-05,0.0,1777734000021
PNUT,1.25e-05,-0.000282556,1777734000021
XLM,1.20461e-05,-0.0004036316,1777734000021
CHILLGUY,1.25e-05,-5.557e-07,1777734000021
SAND,1.25e-05,-0.0003873137,1777734000021
IOTA,1.25e-05,-2.49669e-05,1777734000021
ALGO,1.25e-05,-7.4727e-06,1777734000021
HYPE,1.25e-05,-0.0002753598,1777734000021
ME,1.25e-05,-2.8943e-05,1777734000021
MOVE,-2.45249e-05,-0.000696199,1777734000021
VIRTUAL,1.25e-05,-4.32233e-05,1777734000021
PENGU,1.25e-05,-9.6024e-05,1777734000021
USUAL,1.25e-05,-1.04936e-05,1777734000021
FARTCOIN,1.70498e-05,0.0006363982,1777734000021
AI16Z,0.0,0.0,1777734000021
AIXBT,1.25e-05,-3.30937e-05,1777734000021
ZEREBRO,0.0009342607,0.0079740852,1777734000021
BIO,-0.0001063586,-0.0013508686,1777734000021
GRIFFAIN,1.25e-05,-3.457e-05,1777734000021
SPX,1.25e-05,-8.5188e-06,1777734000021
S,1.25e-05,-0.0002454853,1777734000021
MORPHO,1.25e-05,-0.0003066582,1777734000021
TRUMP,-7.07261e-05,-0.0010658088,1777734000021
MELANIA,1.25e-05,-6.80192e-05,1777734000021
ANIME,1.25e-05,-0.0001758154,1777734000021
VINE,1.25e-05,0.0001847843,1777734000021
VVV,1.25e-05,-2.32804e-05,1777734000021
JELLY,0.0,0.0,1777734000021
BERA,-3.11849e-05,-0.0007494791,1777734000021
TST,-5.08319e-05,-0.0009066553,1777734000021
LAYER,1.25e-05,-2.01063e-05,1777734000021
IP,1.25e-05,2.0539e-06,1777734000021
OM,0.0,0.0,1777734000021
KAITO,-4.12556e-05,-0.0008300445,1777734000021
NIL,1.25e-05,-2.12877e-05,1777734000021
PAXG,1.25e-05,-0.000235751,1777734000021
PROMPT,6.32892e-05,0.0010063134,1777734000021
BABY,1.25e-05,1.19459e-05,1777734000021
WCT,1.25e-05,-0.0003532271,1777734000021
HYPER,1.18925e-05,-0.0004048598,1777734000021
ZORA,1.25e-05,1.90986e-05,1777734000021
INIT,-1.02174e-05,-0.0005817394,1777734000021
DOOD,1.25e-05,0.0,1777734000021
LAUNCHCOIN,0.0,0.0,1777734000021
NXPC,1.25e-05,1.008e-06,1777734000021
SOPH,1.25e-05,-0.000105692,1777734000021
RESOLV,1.25e-05,-2.4461e-06,1777734000021
SYRUP,1.25e-05,8.80438e-05,1777734000021
PUMP,1.25e-05,-4.65977e-05,1777734000021
PROVE,1.25e-05,-5.03828e-05,1777734000021
YZY,1.25e-05,0.0,1777734000021
XPL,1.25e-05,-3.51899e-05,1777734000021
WLFI,-6.9462e-05,-0.001055696,1777734000021
LINEA,1.25e-05,5.3126e-05,1777734000021
SKY,1.25e-05,-4.2414e-05,1777734000021
ASTER,1.25e-05,2.95696e-05,1777734000021
AVNT,1.25e-05,-0.000116861,1777734000021
